,block_number,block_name,block_trial_count,block_pairing_definition,study_name,task_number,task_name,trial_number,trial_name,trial_response,trial_latency,trial_error,session_id
1321,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,6,Alive,Me/Life,791,0,2616004319
1322,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,7,I,Me/Life,850,0,2616004319
1324,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,8,Breathing,Me/Life,802,0,2616004319
1325,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,9,Them,(unnamed)/Death,2305,0,2616004319
1326,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,10,Suicide,(unnamed)/Death,1740,0,2616004319
1323,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,11,Their,(unnamed)/Death,642,0,2616004319
1327,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,12,Dead,(unnamed)/Death,812,0,2616004319
1328,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,13,Self,Me/Life,2514,0,2616004319
1329,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,14,Living,Me/Life,720,0,2616004319
1330,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,15,Myself,Me/Life,758,0,2616004319
1331,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,16,Die,(unnamed)/Death,707,0,2616004319
1332,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,17,Other,(unnamed)/Death,779,0,2616004319
1333,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,18,Thrive,Me/Life,1019,0,2616004319
1334,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,6,pimh_deathlifeword1biat,19,They,(unnamed)/Death,936,0,2616004319
1357,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Alive,(unnamed)/Life,864,0,2616005031
1358,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Deceased,Me/Death,572,1,2616005031
1435,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Breathing,(unnamed)/Life,607,0,2616005031
1359,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Suicide,Me/Death,776,1,2616005031
1360,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Breathing,(unnamed)/Life,620,0,2616005031
1361,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,Myself,Me/Death,586,0,2616005031
1362,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Alive,(unnamed)/Life,759,1,2616005031
1363,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Other,(unnamed)/Life,833,0,2616005031
1364,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Dead,Me/Death,673,0,2616005031
1365,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Mine,Me/Death,656,0,2616005031
1366,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Suicide,Me/Death,572,1,2616005031
1367,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Their,(unnamed)/Life,120,0,2616005031
1368,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Living,(unnamed)/Life,911,1,2616005031
1369,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,They,(unnamed)/Life,853,0,2616005031
1370,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Deceased,Me/Death,594,0,2616005031
1371,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Them,(unnamed)/Life,801,0,2616005031
1372,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Die,Me/Death,1750,0,2616005031
1373,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,I,Me/Death,754,0,2616005031
1374,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Thrive,(unnamed)/Life,1117,0,2616005031
1375,0,BLOCK0,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Self,Me/Death,1514,0,2616005031
1452,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Suicide,(unnamed)/Death,574,0,2616005031
1453,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Dead,(unnamed)/Death,600,0,2616005031
1454,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Alive,Me/Life,677,0,2616005031
1455,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Breathing,Me/Life,683,0,2616005031
1456,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Deceased,(unnamed)/Death,760,1,2616005031
1457,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,I,Me/Life,602,0,2616005031
1458,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Suicide,(unnamed)/Death,1944,0,2616005031
1459,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Them,(unnamed)/Death,790,0,2616005031
1341,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Thrive,Me/Life,567,0,2616005031
1342,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Mine,Me/Life,623,0,2616005031
1343,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Living,Me/Life,1072,0,2616005031
1340,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,They,(unnamed)/Death,472,0,2616005031
1344,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Dead,(unnamed)/Death,972,0,2616005031
1345,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Self,Me/Life,673,0,2616005031
1346,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Die,(unnamed)/Death,1033,0,2616005031
1347,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Their,(unnamed)/Death,1472,0,2616005031
1348,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Alive,Me/Life,1441,0,2616005031
1349,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Other,(unnamed)/Death,757,0,2616005031
1350,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Breathing,Me/Life,761,0,2616005031
1351,1,BLOCK1,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Myself,Me/Life,544,0,2616005031
1397,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Deceased,Me/Death,761,0,2616005031
1398,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Alive,(unnamed)/Life,485,0,2616005031
1399,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Living,(unnamed)/Life,890,1,2616005031
1396,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Suicide,Me/Death,1087,0,2616005031
1400,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Deceased,Me/Death,670,0,2616005031
1401,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,Mine,Me/Death,792,0,2616005031
1402,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Alive,(unnamed)/Life,615,0,2616005031
1403,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Them,(unnamed)/Life,703,0,2616005031
1404,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Die,Me/Death,1089,0,2616005031
1405,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Their,(unnamed)/Life,741,0,2616005031
1406,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Living,(unnamed)/Life,953,0,2616005031
1407,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Myself,Me/Death,969,0,2616005031
1408,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Thrive,(unnamed)/Life,1435,0,2616005031
1409,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,I,Me/Death,752,0,2616005031
1410,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Dead,Me/Death,984,0,2616005031
1411,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Self,Me/Death,567,0,2616005031
1412,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Suicide,Me/Death,902,0,2616005031
1413,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Other,(unnamed)/Life,533,0,2616005031
1414,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Breathing,(unnamed)/Life,617,0,2616005031
1415,2,BLOCK2,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,They,(unnamed)/Life,166,0,2616005031
1352,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Suicide,(unnamed)/Death,1407,0,2616005031
1353,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Dead,(unnamed)/Death,569,0,2616005031
1354,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Living,Me/Life,552,0,2616005031
1355,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Alive,Me/Life,967,0,2616005031
1380,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Dead,(unnamed)/Death,413,0,2616005031
1381,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,Myself,Me/Life,459,0,2616005031
1382,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Alive,Me/Life,838,0,2616005031
1383,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,I,Me/Life,699,0,2616005031
1384,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Living,Me/Life,697,1,2616005031
1385,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Other,(unnamed)/Death,662,0,2616005031
1386,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Suicide,(unnamed)/Death,629,1,2616005031
1387,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Them,(unnamed)/Death,414,0,2616005031
1388,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Thrive,Me/Life,654,0,2616005031
1389,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,They,(unnamed)/Death,542,0,2616005031
1390,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Die,(unnamed)/Death,583,0,2616005031
1391,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Their,(unnamed)/Death,463,0,2616005031
1392,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Breathing,Me/Life,1396,0,2616005031
1393,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Mine,Me/Life,723,0,2616005031
1394,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Deceased,(unnamed)/Death,396,0,2616005031
1395,3,BLOCK3,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Self,Me/Life,549,0,2616005031
1376,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Alive,(unnamed)/Life,496,0,2616005031
1377,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Thrive,(unnamed)/Life,4545,0,2616005031
1378,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Deceased,Me/Death,368,0,2616005031
1379,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Suicide,Me/Death,687,0,2616005031
1436,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Dead,Me/Death,1651,0,2616005031
1437,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,I,Me/Death,983,0,2616005031
1438,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Die,Me/Death,831,0,2616005031
1439,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Them,(unnamed)/Life,1176,0,2616005031
1440,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Alive,(unnamed)/Life,585,0,2616005031
1441,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,Myself,Me/Death,745,0,2616005031
1442,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Breathing,(unnamed)/Life,463,0,2616005031
1443,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,They,(unnamed)/Life,7,0,2616005031
1444,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Thrive,(unnamed)/Life,624,0,2616005031
1445,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Self,Me/Death,793,0,2616005031
1446,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Suicide,Me/Death,938,0,2616005031
1447,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Other,(unnamed)/Life,1223,0,2616005031
1448,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Deceased,Me/Death,893,0,2616005031
1449,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Mine,Me/Death,1158,0,2616005031
1450,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Living,(unnamed)/Life,810,1,2616005031
1451,4,BLOCK4,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,Their,(unnamed)/Life,730,0,2616005031
1416,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,0,Die,(unnamed)/Death,810,0,2616005031
1417,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,1,Dead,(unnamed)/Death,995,0,2616005031
1418,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,2,Thrive,Me/Life,1503,1,2616005031
1419,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,3,Alive,Me/Life,569,0,2616005031
1420,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,4,Die,(unnamed)/Death,991,0,2616005031
1421,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,5,Mine,Me/Life,610,0,2616005031
1422,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,6,Deceased,(unnamed)/Death,1902,0,2616005031
1423,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,7,Their,(unnamed)/Death,933,1,2616005031
1424,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,8,Thrive,Me/Life,573,0,2616005031
1425,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,9,They,(unnamed)/Death,880,0,2616005031
1426,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,10,Alive,Me/Life,990,0,2616005031
1427,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,11,Myself,Me/Life,643,0,2616005031
1428,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,12,Dead,(unnamed)/Death,623,0,2616005031
1429,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,13,Self,Me/Life,973,0,2616005031
1430,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,14,Suicide,(unnamed)/Death,560,0,2616005031
1431,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,15,Other,(unnamed)/Death,644,0,2616005031
1432,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,16,Living,Me/Life,784,0,2616005031
1433,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,17,Them,(unnamed)/Death,1796,0,2616005031
1434,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,18,Breathing,Me/Life,409,0,2616005031
1356,5,BLOCK5,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,7,pimh_deathlifeword1biat,19,I,Me/Life,468,0,2616005031
1496,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,0,Alive,Me/Life,17686,0,2616005469
1497,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,1,Living,Me/Life,2488,0,2616005469
1498,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,2,Dead,(unnamed)/Death,480,0,2616005469
1499,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,3,Deceased,(unnamed)/Death,187,0,2616005469
1500,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,4,Deceased,(unnamed)/Death,857,0,2616005469
1501,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,5,Myself,Me/Life,611,0,2616005469
1502,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,6,Living,Me/Life,807,0,2616005469
1503,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,7,Mine,Me/Life,523,0,2616005469
1504,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,8,Die,(unnamed)/Death,810,0,2616005469
1505,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,9,They,(unnamed)/Death,1343,0,2616005469
1506,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,10,Breathing,Me/Life,656,0,2616005469
1507,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,11,Their,(unnamed)/Death,733,1,2616005469
1556,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,12,Dead,(unnamed)/Death,617,0,2616005469
1557,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,13,Other,(unnamed)/Death,797,0,2616005469
1558,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,14,Suicide,(unnamed)/Death,788,0,2616005469
1559,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,15,Self,Me/Life,1071,0,2616005469
1560,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,16,Alive,Me/Life,557,0,2616005469
1561,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,17,Them,(unnamed)/Death,842,0,2616005469
1562,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,18,Thrive,Me/Life,1829,1,2616005469
1563,0,BLOCK0,20,"(unnamed)/Death,Me/Life",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,19,I,Me/Life,344,0,2616005469
1548,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,0,Alive,(unnamed)/Life,802,0,2616005469
1549,1,BLOCK1,20,"(unnamed)/Life,Me/Death",MentalHealth.DeathlifewordBIAT,8,pimh_deathlifeword2biat,1,Dead,Me/Death,630,0,2616005469
